Frequency (Hz),Trace 1 (dB?),Phase (deg),Trace 2 (dB?),Phase (deg)
2791.748046875,-71.83968408686353,164.45140335009998,-27.110057138869376,113.55949238457812
2792.96875,-68.21123384259691,146.21743437102396,-28.827429188394518,110.08950389526575
2794.189453125,-67.60131401946113,154.59641344470228,-29.257802967731283,126.94753222041079
2795.41015625,-67.14416303642665,162.53554828906408,-28.627744808960248,129.79530897380772
2796.630859375,-66.27974667704316,168.4207744748893,-29.676013768863278,125.61098364419828
2797.8515625,-66.1594820215438,0.5136359720990324,-33.88003997125356,123.60280082976782
2799.072265625,-67.06154830136738,175.63988056007335,-40.108957529156044,69.81154109751328
2800.29296875,-67.84133635896472,148.59342285781335,-33.370731690270425,178.787682708183
2801.513671875,-69.48691576724929,124.1911024602362,-29.197087986069604,143.22127849144798
2802.734375,-73.38473176871426,75.2338065015477,-26.659748458681424,119.60575930092648
2803.955078125,-70.22183950347672,17.02245564651348,-24.110247615372685,109.51892343753671
2805.17578125,-67.77793808940412,165.50447245511913,-22.59147224092713,98.35048759429367
2806.396484375,-65.42522574284689,140.23255802423472,-22.98022607079682,86.81191150835186
2807.6171875,-63.98034992666551,130.5492663954917,-24.316759736407807,87.50216535786426
2808.837890625,-63.56755554826372,124.65831474205582,-26.97363069277585,93.9471555756767
2810.05859375,-62.69939154848883,126.40650411252003,-34.130362494417795,102.07723202842844
2811.279296875,-61.955534769998046,130.9207168991288,-38.84197845868002,152.0052786252904
2812.5,-61.70132694542925,129.09130789887297,-34.263677588000164,153.09017363760657
2813.720703125,-61.548088072982445,125.4823094850048,-31.296708283365085,123.05618366433688
2814.94140625,-61.7932999215051,116.32009164950048,-27.864593166023404,98.48754727835336
2816.162109375,-62.966964765833175,105.66080465447641,-26.36174666542892,89.18887827652482
2817.3828125,-66.30776872163854,104.85993349438161,-28.007908292762863,86.87060210252668
2818.603515625,-71.31285123045627,103.52173629233818,-35.699185498950705,62.863037868265685
2819.82421875,-76.71843484584791,86.4972284977652,-33.48027945337398,147.3828083815958
2821.044921875,-83.31115986895344,82.3204218282727,-31.021654116865932,135.03002104714312
2822.265625,-82.55165323901663,87.2611476443298,-32.2116138385808,156.91052574834072
2823.486328125,-80.48108948612415,95.82694740030342,-30.348581031955987,5.2625068950745115
2824.70703125,-77.44934423415471,156.0026836239622,-30.18754955090216,11.996871710369819
2825.927734375,-71.82284625298972,177.4305357142881,-28.895016913565627,3.040931935259972
2827.1484375,-69.40860194629656,9.827724074100699,-27.4897765672349,167.7137425354519
2828.369140625,-67.3909922416342,25.14174872719017,-30.512137415703428,153.84840255831008
2829.58984375,-67.29460930836429,38.50267966871702,-39.88226606901543,155.4177577738501
2830.810546875,-68.74254417711728,68.08600211473005,-38.80987668825558,144.53109880628998
2832.03125,-67.83409014114673,103.29013072048922,-29.533013256144983,167.9390848848887
2833.251953125,-68.86081905968511,126.42671639956846,-29.496192346817686,1.1918730964251036
2834.47265625,-72.34761735606803,149.84844134938052,-36.31887632059021,23.35642627078697
2835.693359375,-73.7433357047434,165.1765190239585,-34.02807227825158,80.59625591491016
2836.9140625,-73.69539448096772,165.70565892585597,-29.2093610850052,91.08875331845829
2838.134765625,-73.72482930434953,151.9813105146387,-28.606302941335777,86.43484631685898
2839.35546875,-72.32373435709792,138.44130861576642,-26.50328377644402,58.842210518707084
2840.576171875,-72.64405967367884,131.95339392015018,-24.924691454662874,42.51728062012478
2841.796875,-77.69442783188416,140.85986695097512,-26.38605115827672,43.015050366699626
2843.017578125,-85.04831833188305,106.25507073646003,-27.183433896481546,52.487530853726
2844.23828125,-77.98822455705015,129.52706480603987,-28.42824472315452,60.57377207063335
2845.458984375,-81.48232689287693,107.51699532011827,-29.58705267020561,82.74133208659443
2846.6796875,-77.2632630406145,107.31106412827548,-28.957921531130562,94.89714010735418
2847.900390625,-73.4004636753595,101.62022341383489,-30.929211834554124,106.2335056641849
2849.12109375,-74.57601632374595,91.71655017698897,-37.14321209244456,128.3229993729781
2850.341796875,-77.18845627083725,115.69336899721266,-57.0241144146204,4.268263097941684
2851.5625,-74.25066974023508,143.06425429088497,-41.55807454797062,167.67098701305835
2852.783203125,-71.59581085877383,162.94199583124023,-40.20379396842834,156.7821371530629
2854.00390625,-68.89275345925394,178.59754700715007,-38.19029156989307,142.66774607216502
2855.224609375,-67.0349283341294,172.318841061624,-42.157863696078806,3.625633496749305
2856.4453125,-67.00418810460778,155.19116688251378,-34.606162766424056,93.98940341860057
2857.666015625,-68.84628599374241,141.97826823479602,-31.634440000169306,88.1189013027341
2858.88671875,-73.60025323492819,125.62049171954466,-28.213014094612234,62.004110996297946
2860.107421875,-79.19297899007981,37.36912151080459,-24.60284754902183,65.3016736251071
2861.328125,-74.26475326276461,164.85287772560955,-26.044015915142893,70.04447901731979
2862.548828125,-72.88181682342851,132.4177581491272,-34.24612601077821,65.66179035769073
2863.76953125,-70.41067535959715,96.29421517950618,-43.43755680896672,152.2766781781067
2864.990234375,-67.50443862138206,63.79207345954357,-29.90669001043404,110.07110618033279
2866.2109375,-65.90843442763511,50.58221847089438,-25.250892532619524,112.01702198766404
2867.431640625,-66.3599529823543,48.2118735779696,-25.10863820624261,129.30353925317792
2868.65234375,-68.94295459267383,44.46255342715206,-27.14638700921903,141.72714566438083
2869.873046875,-76.63452072555329,29.285785605229155,-34.96919898357801,127.1721559306627
2871.09375,-77.6073395044559,105.06389105519882,-38.03387563790145,17.772882355727557
2872.314453125,-72.60346346498113,89.80981498760372,-32.56579751876689,4.269004397496406
2873.53515625,-74.81332011283412,78.46224122101131,-33.6747392894221,13.389738114696447
2874.755859375,-80.64647861261092,46.58055590578947,-47.674192459337576,79.4546051598255
2875.9765625,-83.72250117974775,118.98016254721323,-31.674028695044946,173.14145616400256
2877.197265625,-75.17762794414944,83.46823321338884,-26.886085915019613,179.62255844140904
2878.41796875,-73.29220750338445,73.0481755748997,-26.34398482746289,0.452922206695317
2879.638671875,-72.60626247734557,62.059291840840615,-27.313465286494882,162.95852357929468
2880.859375,-74.38978594995521,56.338898270367814,-29.049834544206348,137.72364955244296
2882.080078125,-79.41999196209171,41.22207169178953,-28.6363840758364,101.54156766570006
2883.30078125,-84.40714913489299,26.10019102099054,-24.514957738851713,81.48573289130466
2884.521484375,-91.03630240635295,86.76858030207507,-22.684572331306597,66.53816288936869
2885.7421875,-76.60278826281755,71.39528274550389,-22.722095944829537,51.49426668709716
2886.962890625,-73.83581789949287,60.80867545452471,-25.640372893605196,43.18448536868118
2888.18359375,-73.11716186429722,29.295558654878047,-35.534632055039715,4.8414775099802325
2889.404296875,-70.86468534221648,16.891454535123685,-30.292558518466578,85.83366133338029
2890.625,-71.31322944789054,21.338646401132156,-27.386929004091073,59.81406576521674
2891.845703125,-73.33700582631029,24.65497522580317,-29.01971961776198,29.11461039135031
2893.06640625,-74.18098542660145,25.483835229712504,-33.48244415954875,137.72843295513505
2894.287109375,-78.16054173304232,29.061363659012425,-26.89698237260522,77.02366533081239
2895.5078125,-87.45620749121066,166.2151310428405,-24.327302164694522,60.68096746731634
2896.728515625,-78.87739382597869,116.34792800591237,-24.64134704240496,39.11286156714348
2897.94921875,-78.52321756348917,129.7878919371625,-24.219532792187948,14.531693498644866
2899.169921875,-77.73430022213353,53.95968469502087,-22.880655812251153,177.68947805057257
2900.390625,-70.42908106665492,71.44111258481846,-23.10666183800344,170.15266743968488
2901.611328125,-68.71823140739858,65.62315010222922,-25.21710195111484,170.48442268764475
2902.83203125,-68.43320914660188,61.10774980722961,-26.60889505631001,173.36911222749396
2904.052734375,-70.25702172834565,55.42018855238204,-28.601139537299638,175.42159745184108
2905.2734375,-74.35937124483934,37.48167562682171,-30.592641623445207,169.57737440719004
2906.494140625,-75.29324358407682,10.81154663494891,-28.69692772617374,161.0993213794016
2907.71484375,-73.85324925170009,169.92745953493832,-27.386316042445866,162.06512298715558
2908.935546875,-73.31758436818319,142.08394203946597,-28.280860830891484,175.0648523270965
2910.15625,-77.85732561544049,125.4160840131965,-25.993408190118757,22.40793139698335
2911.376953125,-79.94044714063408,119.15253254894708,-21.939648431082418,29.42732698852676
2912.59765625,-69.66634774009732,136.17582186034247,-20.13065444663376,34.93110097182831
2913.818359375,-66.20077351525866,151.27449608588287,-20.60271396030521,42.820217337189455
2915.0390625,-66.76849615593537,160.8950648920908,-23.42886332672995,45.81615232677621
2916.259765625,-69.21494127169777,17.35050280998009,-28.222683996199116,69.1770178678685
2917.48046875,-66.49251585698481,57.93268900493136,-27.656487661186592,135.46346725075608
2918.701171875,-66.08760786753078,71.55402801635874,-25.0414904960836,161.52992822622085
2919.921875,-68.54672541155541,80.97239349355313,-26.22247317153755,167.96115756172614
2921.142578125,-70.24281154553594,81.1062350859923,-29.272009409281058,173.60411546388136
2922.36328125,-71.31525550670567,73.19783282912965,-33.82575657802554,175.2581402760298
2923.583984375,-76.50653203862274,66.51899205441184,-42.87047838662958,58.88195934268676
2924.8046875,-80.20160448585452,39.77406259471286,-29.639638607331594,27.85939498243096
2926.025390625,-78.35539316284955,43.17474295627115,-26.998258369233948,25.843792613404602
2927.24609375,-93.49324918778514,49.05237140956047,-26.696389048689987,12.755525907757098
2928.466796875,-80.93611476374925,18.720641558567483,-27.753697454329135,173.20925950872058
2929.6875,-75.3688176728958,3.9275399201470846,-29.623772532494694,140.6380629590823
2930.908203125,-72.44505278699981,38.192308161290846,-29.111600892908353,123.55215815717852
2932.12890625,-70.15656705988573,69.83404893669078,-30.524281116371096,129.830413161954
2933.349609375,-71.47520029718876,94.4773516003599,-34.06535344834393,144.58406738779786
2934.5703125,-71.07445631589586,119.54174507751877,-33.16744819190696,174.649654960939
2935.791015625,-71.4337211313391,133.32488119269266,-30.91035450942819,9.731372460812157
2937.01171875,-78.62481356282511,154.4664225509853,-33.47713489191026,179.17446056139752
2938.232421875,-85.22914691870125,61.68877996361554,-32.77520676882175,135.99273929659807
2939.453125,-75.31662620765415,62.854083462598965,-31.705308369426678,119.98757839904671
2940.673828125,-75.04485362993643,77.91658292764373,-39.546849119787915,105.62813184084746
2941.89453125,-77.1061518282433,112.00009602491028,-36.6155489875733,115.75540399865352
2943.115234375,-76.42486239263194,145.53310265093296,-28.29582906114437,112.607480247239
2944.3359375,-74.46373897974783,156.0588468009342,-25.923890986836923,113.84843341992732
2945.556640625,-72.95762113279272,173.3776167361255,-26.873382658499175,127.51235316569141
2946.77734375,-74.1424327133707,10.559535331404357,-29.485429638858843,159.94791599996063
2947.998046875,-75.62583182473671,12.629145428789528,-32.191248866360226,6.878423589900852
2949.21875,-74.39265402014675,12.389949002711633,-36.26948505909231,170.6094847185451
2950.439453125,-83.263460768545,2.7068660342500386,-41.20392965969159,89.29621192440797
2951.66015625,-75.37068973955573,48.54306761403446,-32.68243029534334,26.772019167976158
2952.880859375,-69.79782083344315,56.453304046455855,-27.863467055364424,28.282251524181408
2954.1015625,-68.38186023405967,58.410800944816756,-28.066577176152983,24.395405093058923
2955.322265625,-69.12488936862155,44.24359337295198,-34.44943127092207,179.63805665917502
2956.54296875,-70.43300608095574,32.25036138272948,-39.016256143972406,145.67423877489423
2957.763671875,-72.44304667016225,33.28986992186737,-35.99899058866821,142.06296693640596
2958.984375,-73.07618702734275,21.55097436485597,-34.37562936800815,102.56568349437077
2960.205078125,-73.14291590992518,27.861856490346508,-35.492534455061445,88.8906365217918
2961.42578125,-75.86174827341236,49.34451761464024,-40.78483431448716,154.46194461397886
2962.646484375,-85.19272087563937,3.506380831486555,-41.4412147509755,105.16718209700402
2963.8671875,-75.93470893242392,109.62196340500836,-30.754973264663292,133.97717710460043
2965.087890625,-71.73759549743578,101.22049956704662,-28.670475087454864,121.59532624653829
2966.30859375,-70.65435466596489,96.21788991808069,-26.15125514360941,111.5365017498536
2967.529296875,-70.82750686639108,82.09552962469829,-23.136989793855474,103.69784796822462
2968.75,-73.42983716538258,61.769218967973025,-22.46341563909511,86.11875074102392
2969.970703125,-80.10609443694777,134.51285197010972,-21.78847648405055,63.142504071986814
2971.19140625,-71.42873037184734,90.74288819409789,-20.91335929813422,50.59439184402219
2972.412109375,-70.67702141395674,85.78922857258085,-21.65546767403686,40.01126444221492
2973.6328125,-70.6151025241501,86.41174566780676,-24.608660084256634,30.72282085030558
2974.853515625,-72.81799549697467,81.11212163749758,-34.11502972478602,9.593872348746658
2976.07421875,-81.3088946097551,66.20375217844844,-31.66757575223665,78.32898209405214
2977.294921875,-105.57720145310064,77.28334114407781,-28.085581985757273,66.42392314171941
2978.515625,-93.0097002694502,54.217310192862094,-30.015012826532512,66.53715220819312
2979.736328125,-87.37416174235811,179.7386047872831,-37.966258617684105,96.91028100982311
2980.95703125,-80.36406405779255,128.16562646290103,-37.993251274925996,36.24044198878923
2982.177734375,-73.67040155497237,142.28787853481725,-36.01735985974053,55.53881942976669
2983.3984375,-68.89782952580616,152.2535923335568,-45.77464919118932,3.8795389948080765
2984.619140625,-66.30897321749593,151.39397308712972,-33.072365151794266,107.83280991485115
2985.83984375,-65.26901572864857,153.97116932855212,-27.790651677134363,108.59313908839029
2987.060546875,-66.98685404841802,150.9574096864573,-28.57480326025324,114.09371833076479
2988.28125,-70.53906142868169,117.25447694967563,-40.48512863408624,117.33027490143395
2989.501953125,-71.52033303194278,85.5000252847794,-34.75570071610824,130.34254449566905
2990.72265625,-72.44536959281359,64.71596910432683,-30.319489545558305,129.54893216575695
2991.943359375,-70.76854979945489,57.41943852476293,-29.887154581295007,133.1400134174441
2993.1640625,-70.7213039031162,71.87167822625648,-32.0039713937501,140.46359946777372
2994.384765625,-71.53916039212045,87.23374772385198,-37.45579375273073,160.3365859320867
2995.60546875,-73.17107604236097,102.07505956486298,-41.74821276005772,161.02665038722347
2996.826171875,-73.52765645686041,128.46263155568917,-34.69314719728555,109.87681243870726
2998.046875,-74.35443149471196,139.15876045332854,-30.836780397650326,90.08931320495225
2999.267578125,-80.98367243754437,11.920615577525357,-28.0911149732534,60.75673263550257
3000.48828125,-73.82125154503098,78.20551669152005,-26.59463573712908,50.05568031294518
3001.708984375,-72.10420479602408,88.54640929685112,-29.234166047141805,60.82491342808701
3002.9296875,-72.78455297722408,90.39702248599441,-31.068230087824993,81.34330811420304
3004.150390625,-72.47847535643933,74.80852613238605,-33.90933106256217,85.36745890652072
3005.37109375,-73.65688790873753,35.71086124583064,-42.974682976972446,130.81461596493457
3006.591796875,-71.3266417573534,165.83588242483282,-38.51502124019518,71.11895092786128
3007.8125,-68.02785529548039,152.43846317770937,-29.322181378636497,97.377652681966
3009.033203125,-66.7842622766564,142.06153417550664,-26.84496389584993,84.84790488314111
3010.25390625,-66.39662264034595,121.22171345082955,-27.244680112921337,60.6224218812198
3011.474609375,-65.7334038532071,108.73950336182077,-28.32980940264068,36.8503834870159
3012.6953125,-67.01043708662672,107.0039692477543,-30.23500341698349,14.363771233306965
3013.916015625,-70.15988067946437,106.73251651012032,-36.3234939671046,178.1967559195308
3015.13671875,-73.1994629079262,124.93887221490226,-52.374407479335005,66.47973777422112
3016.357421875,-73.41803677750246,172.16089006065195,-38.77842091953901,163.64105650433333
3017.578125,-71.59014275213956,18.998437569572005,-33.604300861868595,18.657723532815083
3018.798828125,-74.50476610139324,28.1763960472706,-32.42580882325164,81.20971466161275
3020.01953125,-82.11676403675224,73.74063363536777,-27.394356033157155,108.5324706112285
3021.240234375,-75.4936013531887,109.64201796871598,-27.151471098990424,99.22441466623775
3022.4609375,-72.12845620891328,114.96364519404592,-29.22125897607552,86.93292767117097
3023.681640625,-71.69063260672745,124.11026336495576,-32.41852027959327,62.63089104438885
3024.90234375,-72.50938868032226,121.41454812933787,-32.885184626884104,27.839909965271932
3026.123046875,-79.42517731086907,126.8196770287791,-36.86039322636541,17.308046980757116
3027.34375,-78.28499614277462,62.03922100288617,-41.1220711444099,80.03256215816221
3028.564453125,-71.73935761165866,62.64431704506423,-33.11893019370805,38.700058706595364
3029.78515625,-70.48313825385816,58.124778270815106,-31.55731159907704,23.77313095586414
3031.005859375,-76.13168221277557,65.87193136734496,-32.262812986118156,53.86065899720341
3032.2265625,-79.27987935466666,43.873391618888995,-31.00842180305754,78.51302730918262
3033.447265625,-70.29238941709896,58.21362030173796,-34.52427702413155,65.84516561385435
3034.66796875,-67.91059865036073,58.889387274330495,-38.57069182629781,29.678235885990073
3035.888671875,-69.50222132121509,69.75450671734582,-38.002770205943705,7.021124241941362
3037.109375,-73.37360484162889,124.15147528498254,-31.594854293436473,156.62616738768344
3038.330078125,-70.89039205165422,168.345961797283,-27.057838782585712,150.234877706992
3039.55078125,-70.31601867882293,176.13317693947567,-26.130671135344446,153.8852211484954
3040.771484375,-70.17735079672421,0.9365208142663363,-24.417877937390283,160.1375915419044
3041.9921875,-70.3874946092311,179.06088993643715,-21.975439595358544,160.14455831071373
3043.212890625,-72.36122147304515,2.8983030729142363,-21.048991386862998,163.8567579126806
3044.43359375,-72.16148064570662,37.01776849155451,-20.560637633963097,177.3892104956705
3045.654296875,-70.59197704480196,45.20037483754233,-20.698932316918935,8.574111995080527
3046.875,-72.95489082539937,40.48576289738789,-22.27569042184017,18.638199685707324
3048.095703125,-78.52876034895007,45.25948375064629,-23.088788871846127,32.257778586333835
3049.31640625,-86.91936224345159,159.94173920353492,-24.232086690009357,41.99420191535242
3050.537109375,-75.14698711330536,91.44664288482015,-26.83739803581463,66.95203527659758
3051.7578125,-70.88872778821764,82.90730457518,-24.118587735017233,100.81564320336261
3052.978515625,-71.58642653829658,85.54817101632635,-21.98243431568455,103.60242437156172
3054.19921875,-73.67979841231781,86.32616252311688,-22.08526580820068,99.70438892435546
3055.419921875,-76.16806190809956,98.86810877084507,-22.542698011221887,100.69923889576235
3056.640625,-79.08023428513164,134.41295111920485,-25.285190945050967,91.92901304368034
3057.861328125,-81.09891521935037,91.18291367838385,-31.860714830124287,60.11004916125752
3059.08203125,-75.29240583140745,77.19643608369927,-39.95691388522118,129.11076571561674
3060.302734375,-74.1476906900054,93.45147759614746,-29.892102816401067,90.95869960372407
3061.5234375,-77.14443908784853,79.61763402660989,-27.501248913014763,100.75921017694445
3062.744140625,-88.1097248743744,103.29648353719809,-27.67825265525203,108.49471318694621
3063.96484375,-77.07380489462346,28.634623614069906,-28.18732507459858,117.08004615613542
3065.185546875,-73.48596830645124,55.19171794886478,-30.77776788007114,151.38830970625827
3066.40625,-74.93973929986781,69.72019493434807,-30.206205036026347,28.895281394318072
3067.626953125,-82.75091940715012,43.88025550049835,-28.735523032923936,51.753380380728444
3068.84765625,-80.10288124263985,13.066717885976606,-28.064471667609865,64.24265341867425
3070.068359375,-78.50549018585797,44.56017523357716,-27.880099890890463,74.13034753123436
3071.2890625,-77.84175358807576,60.321417252182385,-30.88229776491876,94.47459419363518
3072.509765625,-74.98190852936784,41.41113682565671,-33.94172835515036,160.4196592047804
3073.73046875,-74.93849828316677,26.62976110915895,-32.99282058647272,31.146060814196865
3074.951171875,-75.59752338037306,161.9018898337545,-35.026324774314574,70.66681362372772
3076.171875,-70.63254102857228,131.68754737793023,-35.13833937437325,83.66807792727117
3077.392578125,-68.60950761517672,119.10448485657942,-32.79813379094213,80.6593991368766
3078.61328125,-69.5503925978264,110.58765422917642,-30.133837415917387,83.55380595859761
3079.833984375,-73.50099348160026,95.5542077480036,-29.6575101138004,67.30143740269138
3081.0546875,-77.20784491696566,63.69474527568332,-28.57142311909525,36.650477427491666
3082.275390625,-79.5683537220542,74.22649977109833,-27.893813425867698,27.496914252022297
3083.49609375,-77.19459475853884,106.4492766479052,-28.651624063894495,11.284107203235726
3084.716796875,-72.50014488357046,106.65232386623838,-26.235735890180585,162.82568238269513
3085.9375,-71.71949246024869,102.71734596055131,-24.593736263628475,150.72675767532323
3087.158203125,-76.95418358092134,102.89458513173098,-25.26808331727951,141.76636770220765
3088.37890625,-90.12189876170615,50.15034045209982,-26.18636478792441,128.24482633098816
3089.599609375,-80.70549002554645,143.67285476665165,-28.06798136019855,109.57661500709689
3090.8203125,-82.18308485898062,158.20494528633807,-31.127253247897855,66.02482639168657
3092.041015625,-76.0697608796701,46.10069878094001,-29.004476664087875,31.151724870606852
3093.26171875,-69.97102338318587,68.95502179305552,-31.062428483622597,26.1069839094472
3094.482421875,-66.46998747989865,84.54212437092838,-40.420332375297775,52.11224736812898
3095.703125,-66.1213410765378,88.23220909384217,-39.126338410956905,154.33035281190337
3096.923828125,-66.90861264774512,98.43713208128956,-29.586029239125388,15.004404826979526
3098.14453125,-66.12634185224371,114.13617051658238,-26.752461896741107,22.840028364387763
3099.365234375,-65.88667564327496,120.03166448864935,-30.195815842142135,38.05331193459682
3100.5859375,-66.04427819991783,124.77913640200305,-31.94428908399695,58.70608068476409
3101.806640625,-65.75137495585156,135.1728650751534,-33.55240980822635,52.50912691850875
3103.02734375,-66.17099860885487,145.41508037922267,-41.93423816695634,58.15887428178991
3104.248046875,-68.82715365129717,155.94638003257094,-45.30428951638538,70.77763274113725
3105.46875,-73.97597728023553,165.08938983477537,-39.18030321175774,14.12862803649791
3106.689453125,-83.77250608308613,121.95091232154903,-34.590220688243384,165.01724796313678
3107.91015625,-75.37921769382523,29.366938380689174,-30.748801814926615,168.63740758177556
3109.130859375,-70.66359728775456,21.28616163342913,-27.27930590319426,170.75684512406642
3110.3515625,-70.83126166784872,14.328547798019452,-28.73312557348456,158.70705267696619
3111.572265625,-73.72534164451382,156.22437537830356,-34.1069348051699,98.36458316830759
3112.79296875,-71.37226394560376,108.54908955367728,-28.152001845757866,39.56096159487432
3114.013671875,-68.51692000632977,91.15941867487466,-24.513242016494864,23.036699648140495
3115.234375,-68.404553100042,84.23786525866457,-25.716473070743273,18.350887326928046
3116.455078125,-72.76090342654716,83.49028970696354,-32.7973643068552,29.174325739381896
3117.67578125,-86.42094680846428,62.76123670684224,-37.30006450798235,150.67923672343838
3118.896484375,-77.46337794533792,104.4010530888632,-27.548076461192164,167.17584980038922
3120.1171875,-69.54994000151551,95.40627691233398,-24.031492332927236,156.97999023664704
3121.337890625,-66.40982935723811,91.95937656535742,-22.996157788751525,146.9283182805316
3122.55859375,-66.2735754125639,85.41013586669273,-24.883628300657698,139.51597966262486
3123.779296875,-66.4399400696199,68.17256349508287,-27.882652242761754,132.42118100650012
3125,-65.83482959093394,48.82097831815942,-27.931392700484782,136.19491538549818
3126.220703125,-66.31969545602813,38.17644664389881,-28.086551448441192,149.72923499259718
3127.44140625,-68.80233543750181,41.3679756186537,-28.29894028474575,169.64546176831914
3128.662109375,-72.03759070133108,71.92448975917539,-26.1697926507778,0.28625323690687277
3129.8828125,-70.45481418547932,111.1537200578184,-25.18194138947177,10.202173332613414
3131.103515625,-68.64799746919692,127.85086638296988,-26.677265737532913,23.90450240659451
3132.32421875,-69.17477353148507,129.109470808801,-29.129249481483072,19.916482264185806
3133.544921875,-71.77889200510354,109.34996655460895,-30.110297104263942,155.4421016989395
3134.765625,-73.76041841232856,65.84992084404752,-27.051172670598834,107.94553538896005
3135.986328125,-73.72872766053688,26.34598392447044,-25.579297958027496,90.16584258413319
3137.20703125,-74.85313294354653,5.247051963338008,-26.446350425417794,95.76873529815792
3138.427734375,-77.47604628399817,24.054182256165564,-26.66783591042645,123.96069550478616
3139.6484375,-77.5413164920444,100.09028122243677,-25.560104933305638,160.14334606469063
3140.869140625,-69.8382702921274,139.06749189094327,-24.08609385984319,4.872681348228315
3142.08984375,-66.2421858991369,138.16966741164708,-25.158726062719836,14.868855132405482
3143.310546875,-66.31526696777937,136.17494708381216,-31.295744726404493,33.924646809279416
3144.53125,-68.55348345873479,139.53139567009998,-33.43797277759988,119.5734045428568
3145.751953125,-71.03889071596413,133.5189821073529,-29.057547797319337,152.62791052450834
3146.97265625,-71.44592959061694,112.27177389939183,-29.57659738234987,173.7821233555769
3148.193359375,-70.57253281475818,100.5098028355301,-31.472494183480684,5.016469789456514
3149.4140625,-70.46045512671033,94.02684049302408,-30.254406000142993,2.056951885603191
3150.634765625,-70.59136684746787,76.60938126027793,-29.04962823187429,1.5554581298377155
3151.85546875,-70.20611643384954,39.68511973388843,-29.15378881139452,0.30938111909462457
3153.076171875,-67.86311169432341,15.406963751317939,-29.42971499714602,10.266859916854752
3154.296875,-68.30361555881197,13.119003837269053,-32.343501423619216,26.51689598908003
3155.517578125,-70.22170552888664,13.94856211165748,-37.579729697460216,98.89761921727545
3156.73828125,-71.97747040971352,20.737989386962003,-28.891940186492533,142.56368845294676
3157.958984375,-76.90053021156834,56.30647590737993,-24.7782618991128,155.83215469282123
3159.1796875,-79.46139554568967,82.80643679006852,-22.78470589727926,165.07089560256404
3160.400390625,-81.1262298536559,64.2652742587307,-22.163901470623678,167.62940377362742
3161.62109375,-77.04320664730133,108.73565816291706,-22.745450563727665,175.15704729375386
3162.841796875,-72.494749162297,111.64216700811811,-24.92835461300338,17.299576055437498
3164.0625,-72.37452692022384,102.2972875333489,-26.825517971442885,52.43210320431192
3165.283203125,-71.70836545917706,99.26166140932186,-26.21383196289598,72.69186246573554
3166.50390625,-71.0825474758897,79.39109357711664,-26.277049088743972,78.1519744801425
3167.724609375,-71.03954209131982,39.662029710531016,-27.812734478780886,80.32270143910668
3168.9453125,-69.99740167551448,11.997659851911864,-30.90105400455436,75.69929074780201
3170.166015625,-68.97166764484462,4.204607444350833,-42.90754438802176,82.4505803865331
3171.38671875,-69.44810207851675,5.4492359033587885,-36.17475043789416,6.878740867564032
3172.607421875,-71.36222048708869,5.639439589167298,-29.67999053603384,177.19532195758563
3173.828125,-71.84870295924642,14.029224114753129,-26.943467155517066,172.49550178567296
3175.048828125,-72.35951237982923,36.58224434135123,-24.906563116622213,158.38668467706
3176.26953125,-73.5017208044788,66.91681574658196,-23.257648303722842,145.58362488991236
3177.490234375,-71.1480644192321,86.63389061137829,-23.998543429562464,134.99671095009606
3178.7109375,-69.91622825360123,95.17699417375141,-26.73631660571466,121.47112412446043
3179.931640625,-70.80499846262406,109.03206038941367,-30.701861812641024,111.01391356175999
3181.15234375,-74.80596902780567,106.05184390046688,-41.05623392824395,43.62213130189106
3182.373046875,-81.18362742989132,14.995550742078262,-30.27031664333027,148.45219676344854
3183.59375,-79.37842400492559,152.78344928002662,-28.538604988989718,145.99572603433296
3184.814453125,-91.70580892243109,118.94510002368368,-29.29234984713358,153.38608929634057
3186.03515625,-83.7922061441648,173.61924086892282,-28.459681479224585,163.88834456230506
3187.255859375,-75.94817850969532,163.35100183812014,-27.94417007560806,176.44857732150624
3188.4765625,-72.72996629595978,161.79972040965092,-28.004995754832905,4.640892661983914
3189.697265625,-74.3541859244847,150.56221852252227,-28.11343786986304,174.89766644131407
3190.91796875,-78.37604075352826,85.4701463400294,-29.308741450954198,162.00163425075854
3192.138671875,-73.8024080033813,20.676830467228037,-35.61817642664816,3.5080790658723893
3193.359375,-70.08561311308183,179.03730630596826,-39.13190896147709,84.75858238364029
3194.580078125,-68.33566717329896,169.86238529967997,-35.49567784121056,159.92897904262497
3195.80078125,-67.4445523196481,159.92808470733252,-32.70877697653684,169.18719443436117
3197.021484375,-68.66807663350684,152.947898950094,-41.276293279084,158.99342007927544
3198.2421875,-71.55428482294732,167.50656169928797,-35.52503773402623,146.6222235818104
3199.462890625,-69.20602056856808,23.932810110146658,-27.742761444369457,153.31092949306455
3200.68359375,-67.04341071211962,40.39698439295781,-25.15671395738567,163.66785409641014
3201.904296875,-67.3644022165667,45.9417151720416,-24.632477603989628,158.20432979849855
3203.125,-67.58557454690971,41.525137075875065,-24.630785847958645,136.13731372457556
3204.345703125,-67.80481796011257,34.31473504481343,-24.23822743278153,120.9112132925759
3205.56640625,-68.47601344661466,25.11174281930166,-23.184102486367127,121.11628992552262
3206.787109375,-68.23105081328167,14.432298181345377,-22.87728199644034,125.25393348412491
